epoch,train_loss,val_mae,val_rmse,val_bias,val_n_samples,val_baseline_mae,val_baseline_rmse,val_smart_persistence_mae,val_smart_persistence_rmse,val_persistence_mae,val_persistence_rmse,val_coverage_80,val_pinball_q10_w,val_pinball_q90_w,val_mean_interval_width_w,val_scale_multiplier,val_weather_clear_sky_n,val_weather_clear_sky_rmse,val_weather_clear_sky_mae,val_weather_clear_sky_smart_persistence_rmse,val_weather_clear_sky_smart_persistence_mae,val_weather_cloudy_n,val_weather_cloudy_rmse,val_weather_cloudy_mae,val_weather_cloudy_smart_persistence_rmse,val_weather_cloudy_smart_persistence_mae,val_weather_overcast_n,val_weather_overcast_rmse,val_weather_overcast_mae,val_weather_overcast_smart_persistence_rmse,val_weather_overcast_smart_persistence_mae,val_weather_partly_cloudy_n,val_weather_partly_cloudy_rmse,val_weather_partly_cloudy_mae,val_weather_partly_cloudy_smart_persistence_rmse,val_weather_partly_cloudy_smart_persistence_mae,val_hard_weather_n,val_hard_weather_rmse,val_hard_weather_mae,val_hard_weather_smart_persistence_rmse,val_hard_weather_smart_persistence_mae,val_stable_weather_n,val_stable_weather_rmse,val_stable_weather_mae,val_stable_weather_smart_persistence_rmse,val_stable_weather_smart_persistence_mae
1,-0.7796392934887033,2568.3692655790005,4431.3623880424875,-124.37419323344606,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8629032258064516,708.4165584898209,774.305013734848,9129.891037859124,1.0,59,1397.3281695410249,943.6629745280212,1372.4054351951054,734.1587812992193,79,5897.927338323578,3463.4761304368317,5982.17175572876,3359.443863768336,218,4259.753147358921,2586.758441187415,4261.106804488931,2543.4821192256354,16,5511.228620112564,3889.3310509292933,5575.12946207253,3750.2221221733394,95,5834.594162239558,3535.1990644145094,5915.578924011606,3425.2591493944415,277,3833.595250021185,2236.785038541552,3832.861476178469,2158.102780100514
2,-1.1018195795385461,2737.033369458641,4531.711643501923,683.4415105489401,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8118279569892473,675.9585154840798,720.8401289943033,8049.116825143035,1.0,59,1364.0917725214317,774.2547918448138,1372.4054351951054,734.1587812992193,79,5898.067111671297,3542.8386965822438,5982.17175572876,3359.443863768336,218,4439.49041352732,2904.0315645180995,4261.106804488931,2543.4821192256354,16,5505.643725621652,3720.765164051729,5575.12946207253,3750.2221221733394,95,5833.823574172425,3572.8052595244726,5915.578924011606,3425.2591493944415,277,3988.4139126511905,2450.3968006635005,3832.861476178469,2158.102780100514
3,-1.195231530750007,2583.956175561111,4391.212805858398,241.55330359519732,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8333333333333334,597.4806724558576,678.9747850850864,7757.220704375121,1.0,59,1418.2069179433263,800.3110120481954,1372.4054351951054,734.1587812992193,79,5871.701111760573,3496.8335421142565,5982.17175572876,3359.443863768336,218,4201.677667122552,2649.994669243114,4261.106804488931,2543.4821192256354,16,5490.046817650493,3754.0412422415393,5575.12946207253,3750.2221221733394,95,5809.178641717811,3540.152733714641,5915.578924011606,3425.2591493944415,277,3784.4733613346325,2256.0187278189255,3832.861476178469,2158.102780100514
4,-1.2399776776631672,2582.936675328086,4400.778648109936,-352.36421795815073,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8198924731182796,608.264418201556,640.3945256506014,7687.713908850228,1.0,59,1338.4571179346756,802.2138667112035,1372.4054351951054,734.1587812992193,79,5905.772254219301,3663.9064858185175,5982.17175572876,3359.443863768336,218,4191.215560936199,2559.4132988481942,4261.106804488931,2543.4821192256354,16,5667.607205781467,4132.56959734486,5575.12946207253,3750.2221221733394,95,5866.3373946093425,3742.839220391375,5915.578924011606,3425.2591493944415,277,3769.125638291365,2185.1361634832756,3832.861476178469,2158.102780100514
5,-1.2636633881351405,2617.3274343040607,4421.719218578344,-18.82277462565331,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8440860215053764,598.3731306048281,632.9482874436216,7997.20411387997,1.0,59,1304.2302719466534,752.6972189239834,1372.4054351951054,734.1587812992193,79,5920.84483949336,3653.3076615832815,5982.17175572876,3359.443863768336,218,4236.248183346323,2642.3437776934866,4261.106804488931,2543.4821192256354,16,5540.7329173909775,4037.151302646016,5575.12946207253,3750.2221221733394,95,5858.55328436423,3717.9550116570053,5915.578924011606,3425.2591493944415,277,3806.0108690999155,2239.8558825043146,3832.861476178469,2158.102780100514
6,-1.3089518369289868,2475.7445556191024,4350.9924532146115,206.4112388804582,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8118279569892473,592.6795064948329,611.17161149786,7246.2756266240995,1.0,59,1272.8863721656999,588.6032936898755,1372.4054351951054,734.1587812992193,79,5801.713735740497,3393.089752438319,5982.17175572876,3359.443863768336,218,4199.965513076174,2567.475002000769,4261.106804488931,2543.4821192256354,16,5257.141877178842,3655.3587177380396,5575.12946207253,3750.2221221733394,95,5713.632221934813,3437.261367646693,5915.578924011606,3425.2591493944415,277,3771.951869577158,2145.9824720717343,3832.861476178469,2158.102780100514
7,-1.344307922480399,2553.4117158999693,4378.742856377682,-212.82651572044162,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.793010752688172,613.3912134261777,644.2126793705363,6831.763262967995,1.0,59,1320.9060321458219,713.6262949706269,1372.4054351951054,734.1587812992193,79,5940.197628048446,3685.836325969762,5982.17175572876,3359.443863768336,218,4161.519835000071,2548.126586709005,4261.106804488931,2543.4821192256354,16,5400.174397639487,3818.283828584201,5575.12946207253,3750.2221221733394,95,5852.736667451304,3708.14327377851,5915.578924011606,3425.2591493944415,277,3741.812091888283,2157.384647313466,3832.861476178469,2158.102780100514
8,-1.34855829519138,2613.19482868358,4433.013452683353,427.8803855727491,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8172043010752689,598.0313316269118,627.148865167025,7222.39505765377,1.0,59,1418.0534618016072,907.8571766230665,1372.4054351951054,734.1587812992193,79,5869.593474412383,3538.5424593578628,5982.17175572876,3359.443863768336,218,4289.5421983494825,2663.171349576985,4261.106804488931,2543.4821192256354,16,5354.9100333633905,3651.7933970298036,5575.12946207253,3750.2221221733394,95,5786.1168328126,3557.6163014920844,5915.578924011606,3425.2591493944415,277,3861.2577292789647,2289.295767612071,3832.861476178469,2158.102780100514
9,-1.3790011364117003,2665.0508121037537,4478.990387699938,-258.69308975036085,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7956989247311828,617.665434090459,618.4732225752329,7057.310018051407,1.0,59,1372.9952403379457,737.0587278135334,1372.4054351951054,734.1587812992193,79,5989.409397711006,3943.8731816155737,5982.17175572876,3359.443863768336,218,4309.500648461723,2635.5404033397963,4261.106804488931,2543.4821192256354,16,5413.996431167492,3862.4154928682547,5575.12946207253,3750.2221221733394,95,5896.43129130693,3930.1539919318147,5915.578924011606,3425.2591493944415,277,3875.253960603759,2231.1706601771625,3832.861476178469,2158.102780100514
10,-1.3903306293905826,2661.1645472226414,4493.353832713126,-298.7735636731385,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7741935483870968,589.6602535593006,674.9875926497816,6751.557175860575,1.0,59,1404.396580263309,826.1826600429121,1372.4054351951054,734.1587812992193,79,6024.315391171588,3808.639138628839,5982.17175572876,3359.443863768336,218,4306.658757616477,2646.7525257298257,4261.106804488931,2543.4821192256354,16,5499.922754380578,3958.3682539694128,5575.12946207253,3750.2221221733394,95,5939.239809161028,3833.8566738440936,5915.578924011606,3425.2591493944415,277,3875.1643543659775,2258.977716792902,3832.861476178469,2158.102780100514
11,-1.3846351159246344,2669.3322339273286,4474.686482760611,-150.46538299603625,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8091397849462365,621.3838800913555,630.6470317768286,7131.95584200336,1.0,59,1463.800038885404,1017.8184798730822,1372.4054351951054,734.1587812992193,79,5931.658472594133,3758.459112758824,5982.17175572876,3359.443863768336,218,4325.994684130476,2640.272200472687,4261.106804488931,2543.4821192256354,16,5378.112130629455,3777.668193591351,5575.12946207253,3750.2221221733394,95,5842.10366584747,3761.6943263727235,5915.578924011606,3425.2591493944415,277,3896.736607541697,2294.6954152186195,3832.861476178469,2158.102780100514
12,-1.432873314932773,2649.466990875714,4434.522409978469,108.65720703234699,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7983870967741935,597.8239907735141,651.8497709567496,6958.30133902814,1.0,59,1331.7289160867379,719.7194441036495,1372.4054351951054,734.1587812992193,79,5917.794327361131,3686.40679765993,5982.17175572876,3359.443863768336,218,4291.520122412091,2715.4118087946717,4261.106804488931,2543.4821192256354,16,5179.2784812018945,3747.022629454834,5575.12946207253,3750.2221221733394,95,5800.00153879137,3696.615779856966,5915.578924011606,3425.2591493944415,277,3856.4373553423593,2290.3365397810608,3832.861476178469,2158.102780100514
13,-1.4578141225011725,2560.529156930147,4402.585592564648,-38.68946520733066,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.793010752688172,604.2641917981404,647.8916033166302,6647.561164836875,1.0,59,1288.956061335676,586.0247807262773,1372.4054351951054,734.1587812992193,79,5766.52802943438,3562.364746320326,5982.17175572876,3359.443863768336,218,4289.3654496615445,2635.0186881977697,4261.106804488931,2543.4821192256354,16,5445.650969595166,3880.0309580465546,5575.12946207253,3750.2221221733394,95,5713.747620154837,3615.8664240847434,5915.578924011606,3425.2591493944415,277,3851.4520002805057,2198.590382996261,3832.861476178469,2158.102780100514
14,-1.4625512371983445,2654.1512085571976,4439.89723815394,-19.156605436367432,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8010752688172043,609.1210439027835,635.7516518607761,6827.443091810048,1.0,59,1340.1346259889033,653.4157837229244,1372.4054351951054,734.1587812992193,79,5922.89334143846,3854.055158049531,5982.17175572876,3359.443863768336,218,4282.540148893526,2661.452625720431,4261.106804488931,2543.4821192256354,16,5348.088160586397,4007.8555281661247,5575.12946207253,3750.2221221733394,95,5830.054011454148,3879.9583782796944,5915.578924011606,3425.2591493944415,277,3849.194400122399,2233.748027605439,3832.861476178469,2158.102780100514
15,-1.4779881866354692,2584.468793655927,4442.211190033744,232.48799711465276,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7903225806451613,613.6762522470207,640.809527460791,6704.985236155078,1.0,59,1295.3999303701185,663.4802016255454,1372.4054351951054,734.1587812992193,79,5836.182175895599,3543.6821487584125,5982.17175572876,3359.443863768336,218,4343.521478575888,2685.9448758517187,4261.106804488931,2543.4821192256354,16,5232.781424164702,3549.3866660317726,5575.12946207253,3750.2221221733394,95,5739.001189239161,3544.642909562347,5915.578924011606,3425.2591493944415,277,3899.3809486442087,2255.1672015580575,3832.861476178469,2158.102780100514
16,-1.4849888755564105,2557.940193278873,4416.2042068298315,157.15180005649378,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7876344086021505,616.979403459975,648.9396385479699,6355.859581370233,1.0,59,1282.1860707499595,580.5656849751289,1372.4054351951054,734.1587812992193,79,5750.422526647657,3505.4548436032132,5982.17175572876,3359.443863768336,218,4335.457084699481,2656.111680274697,4261.106804488931,2543.4821192256354,16,5292.549664215969,3833.5685963543947,5575.12946207253,3750.2221221733394,95,5675.894263632777,3560.716107224465,5915.578924011606,3425.2591493944415,277,3891.3794752892372,2214.0278762217204,3832.861476178469,2158.102780100514
17,-1.4802249544545223,2648.067492487945,4454.650524498416,36.66767718110726,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.8064516129032258,598.6768097434963,635.7298815770296,7192.194211078003,1.0,59,1324.889510811471,698.4362828711609,1372.4054351951054,734.1587812992193,79,5794.876742567839,3734.023608563182,5982.17175572876,3359.443863768336,218,4378.995730762783,2686.064575934979,4261.106804488931,2543.4821192256354,16,5275.069275061754,3957.713992862511,5575.12946207253,3750.2221221733394,95,5710.6445522190315,3771.6977785504373,5915.578924011606,3425.2591493944415,277,3932.5753256796816,2262.7069250657905,3832.861476178469,2158.102780100514
18,-1.4994141501292848,2591.2441869293743,4408.0025048684965,0.5552680817150583,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.760752688172043,614.5408526418241,683.6320368113252,6024.836696099733,1.0,59,1341.4341610870167,742.6326029996814,1372.4054351951054,734.1587812992193,79,5808.295712461484,3595.153218431492,5982.17175572876,3359.443863768336,218,4294.437179014952,2633.597637679924,4261.106804488931,2543.4821192256354,16,5222.5971456661155,3874.132793152181,5575.12946207253,3750.2221221733394,95,5713.857543609678,3642.1392520686604,5915.578924011606,3425.2591493944415,277,3859.708028521779,2230.828911881605,3832.861476178469,2158.102780100514
19,-1.5195081108494808,2591.098145699351,4439.734249443134,-85.1424744919287,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7903225806451613,604.03472432299,692.6429365574411,6545.344672292496,1.0,59,1310.586050902565,622.5445611050542,1372.4054351951054,734.1587812992193,79,5830.436763140186,3656.0366921211767,5982.17175572876,3359.443863768336,218,4326.4523676869885,2639.986342212733,4261.106804488931,2543.4821192256354,16,5391.833928731825,3925.9037384382245,5575.12946207253,3750.2221221733394,95,5758.906516189127,3701.487984132469,5915.578924011606,3425.2591493944415,277,3885.50297893184,2210.2785260201226,3832.861476178469,2158.102780100514
20,-1.487359785197074,2590.641801032403,4413.484853935045,-329.7450288465721,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7741935483870968,607.0411047784957,690.0610451623907,6376.8317343408635,1.0,59,1260.8601354434754,577.3299002860223,1372.4054351951054,734.1587812992193,79,5755.51407462002,3672.0031333105658,5982.17175572876,3359.443863768336,218,4354.758730059074,2663.846786349774,4261.106804488931,2543.4821192256354,16,5007.809846078889,3678.0899319620657,5575.12946207253,3750.2221221733394,95,5636.534947213895,3673.0282783466077,5915.578924011606,3425.2591493944415,277,3906.826235875698,2219.42622217013,3832.861476178469,2158.102780100514
21,-1.5314924821519016,2658.7017149940216,4482.881222696179,-58.255760609896676,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7580645161290323,625.498976103083,674.403856261922,6182.357482711196,1.0,59,1295.5996137510786,624.6155310182801,1372.4054351951054,734.1587812992193,79,5768.26256723061,3685.252834781628,5982.17175572876,3359.443863768336,218,4434.709725238202,2720.3766202349343,4261.106804488931,2543.4821192256354,16,5366.994385542532,4250.477780545829,5575.12946207253,3750.2221221733394,95,5702.658152372283,3780.4486151208616,5915.578924011606,3425.2591493944415,277,3979.3537104123643,2273.987074156297,3832.861476178469,2158.102780100514
22,-1.5505127979998004,2626.310413146972,4521.852151129844,320.72973161903604,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.771505376344086,662.4217155495234,662.9673907761635,6176.537505659135,1.0,59,1250.018131470886,569.0709094585717,1372.4054351951054,734.1587812992193,79,5845.403662401163,3624.826511850816,5982.17175572876,3359.443863768336,218,4500.770100605031,2747.222524869768,4261.106804488931,2543.4821192256354,16,4992.535821748353,3634.780323424624,5575.12946207253,3750.2221221733394,95,5710.689327954864,3626.5029432737733,5915.578924011606,3425.2591493944415,277,4034.24029194552,2283.284094150416,3832.861476178469,2158.102780100514
23,-1.5549776575021577,2706.653061127626,4521.899965944832,-179.18743783328654,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.75,645.212889004397,688.4093577488752,6356.256730187564,1.0,59,1279.8919604849698,596.6039110262112,1372.4054351951054,734.1587812992193,79,5888.823629953578,3921.9201839355665,5982.17175572876,3359.443863768336,218,4483.4524005940175,2775.8127862158103,4261.106804488931,2543.4821192256354,16,4925.543489855346,3544.776628935884,5575.12946207253,3750.2221221733394,95,5737.922707335242,3858.4012694093044,5915.578924011606,3425.2591493944415,277,4021.0379004773436,2311.649162980481,3832.861476178469,2158.102780100514
24,-1.6048121975179304,2669.6720458074183,4498.551057669113,-405.6694698844494,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.717741935483871,633.5627297634154,741.0488996470168,5670.594444128517,1.0,59,1294.746959488732,647.5924702820691,1372.4054351951054,734.1587812992193,79,5924.802246624703,3959.749461668024,5982.17175572876,3359.443863768336,218,4406.522765697151,2660.5760344103446,4261.106804488931,2543.4821192256354,16,5142.239968491805,3880.2663950305287,5575.12946207253,3750.2221221733394,95,5800.400495758887,3946.3628399185513,5915.578924011606,3425.2591493944415,277,3954.5743565093076,2231.817802339701,3832.861476178469,2158.102780100514
25,-1.5792397469804997,2829.3975771328787,4612.253208616317,222.32339878993818,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7231182795698925,655.4196247031308,703.1815650448098,6100.137157865404,1.0,59,1374.8423460811327,840.1236739467466,1372.4054351951054,734.1587812992193,79,6016.288359541018,4091.5115987430945,5982.17175572876,3359.443863768336,218,4521.003563559046,2786.857970603403,4261.106804488931,2543.4821192256354,16,5515.4467737620525,4512.759252395408,5575.12946207253,3750.2221221733394,95,5934.896597524267,4162.4585719898,5915.578924011606,3425.2591493944415,277,4060.608719750738,2372.210593337184,3832.861476178469,2158.102780100514
26,-1.5789390802383423,2871.872508183943,4647.221536293356,-527.6565939570637,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7123655913978495,650.9132413817123,743.8562090520319,6391.851010854815,1.0,59,1512.1843617815534,1074.2436924445467,1372.4054351951054,734.1587812992193,79,6246.7098216217055,4379.306074665198,5982.17175572876,3359.443863768336,218,4442.907898734903,2683.7852097780437,4261.106804488931,2543.4821192256354,16,5663.258412432743,4620.364972502153,5575.12946207253,3750.2221221733394,95,6152.320261994361,4419.905467985106,5915.578924011606,3425.2591493944415,277,4002.756839313885,2340.9586772052044,3832.861476178469,2158.102780100514
27,-1.5655477559357358,2695.9310921889755,4622.857616878047,-23.459398844126905,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7150537634408602,681.5063480177982,706.6851845500757,5968.305753729986,1.0,59,1268.6811233144583,585.4211778617938,1372.4054351951054,734.1587812992193,79,5962.223606133023,3779.18536624765,5982.17175572876,3359.443863768336,218,4608.340237210347,2795.2280276166684,4261.106804488931,2543.4821192256354,16,5105.485111335377,3776.9476779034303,5575.12946207253,3750.2221221733394,95,5826.758932614196,3778.8084924212553,5915.578924011606,3425.2591493944415,277,4129.9233389005085,2324.547146260937,3832.861476178469,2158.102780100514
28,-1.5834939845821314,2667.400665486801,4509.235962666015,-168.02036963152682,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7526881720430108,638.8069013027365,670.5518967852175,6185.21658653105,1.0,59,1270.6998280731746,610.5958625006222,1372.4054351951054,734.1587812992193,79,5853.469269206987,3823.0880012181874,5982.17175572876,3359.443863768336,218,4455.871919552678,2705.309516238193,4261.106804488931,2543.4821192256354,16,5205.510418062944,4029.1540648368973,5575.12946207253,3750.2221221733394,95,5749.455366205966,3857.7938645644963,5915.578924011606,3425.2591493944415,277,3996.212656446158,2259.143070135245,3832.861476178469,2158.102780100514
29,-1.5659952038212825,2689.858132236374,4506.693287674593,-168.15201208102695,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7473118279569892,668.3882475706058,701.406654341856,5961.292503997187,1.0,59,1345.9709169017603,795.2711969420187,1372.4054351951054,734.1587812992193,79,5920.515951302407,3936.867546043501,5982.17175572876,3359.443863768336,218,4408.779565540738,2652.1881697237186,4261.106804488931,2543.4821192256354,16,5256.254753566233,4032.2917146965483,5575.12946207253,3750.2221221733394,95,5813.957476163606,3952.9389849745403,5915.578924011606,3425.2591493944415,277,3960.1927837427347,2256.6715581925982,3832.861476178469,2158.102780100514
30,-1.6239634166684067,2624.934327703593,4532.227105735743,5.030393383667752,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7338709677419355,653.7294290895547,702.344242472684,5909.1579354072455,1.0,59,1282.2019619858002,581.3892588428916,1372.4054351951054,734.1587812992193,79,5899.346744194356,3648.965331909964,5982.17175572876,3359.443863768336,218,4487.211309362421,2704.709358066536,4261.106804488931,2543.4821192256354,16,5034.002644907869,4017.418897163385,5575.12946207253,3750.2221221733394,95,5762.711341678743,3711.020669215803,5915.578924011606,3425.2591493944415,277,4024.4930229447846,2252.4498423474206,3832.861476178469,2158.102780100514
31,-1.5920353040360569,2690.8943380049877,4495.130956456952,-450.54812103245905,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.6827956989247311,653.2290251236717,738.0215777905771,5610.956588616921,1.0,59,1299.9162797436718,647.5521377271547,1372.4054351951054,734.1587812992193,79,5813.061244725405,3830.959086165464,5982.17175572876,3359.443863768336,218,4457.576729790124,2743.300891997496,4261.106804488931,2543.4821192256354,16,5097.851361880678,3882.6097093392164,5575.12946207253,3750.2221221733394,95,5698.893907347847,3839.658138489465,5915.578924011606,3425.2591493944415,277,3999.708944083593,2296.913973217893,3832.861476178469,2158.102780100514
32,-1.6113531913673669,2604.6487817533443,4493.499608058254,78.21208728900164,372,2481.704541076114,4458.227906319658,2481.704541076114,4458.227906319658,2927.502691945722,4616.2593933305,0.7419354838709677,697.0521627615826,665.9213846058576,5925.3714859672045,1.0,59,1267.9665300204642,616.5543781830258,1372.4054351951054,734.1587812992193,79,5812.520147004448,3666.170467705667,5982.17175572876,3359.443863768336,218,4457.213500374432,2667.1123075999826,4261.106804488931,2543.4821192256354,16,5101.457973381163,3843.418030868852,5575.12946207253,3750.2221221733394,95,5698.97850639556,3696.022688869993,5915.578924011606,3425.2591493944415,277,3997.2050637582392,2230.350871370378,3832.861476178469,2158.102780100514
